entity;coupled;degree;average-revs
app/interfaces/api/v1/advocates/claim.rb;app/interfaces/api/v1/advocates/expense.rb;35;20
spec/models/fee_spec.rb;spec/models/fee_type_spec.rb;35;20
app/models/fee_type.rb;spec/factories/fee_types.rb;35;17
app/controllers/case_workers/admin/allocations_controller.rb;spec/controllers/case_workers/admin/allocations_controller_spec.rb;35;14
app/models/json_document_importer.rb;spec/examples/invalid_cms_exported_claim.json;35;14
spec/factories/fees.rb;spec/models/fee_spec.rb;34;29
app/controllers/documents_controller.rb;spec/models/document_spec.rb;34;26
app/interfaces/api/v1/api_helper.rb;spec/api/v1/claims/claim_spec.rb;34;24
app/views/advocates/claims/_expense_fields.html.haml;app/views/advocates/claims/_fee_fields.html.haml;34;21
app/assets/stylesheets/application.css.scss;app/assets/stylesheets/case_workers/application.css.scss;34;21
app/views/case_workers/admin/case_workers/index.html.haml;app/views/case_workers/admin/case_workers/show.html.haml;34;18
spec/controllers/advocates/admin/advocates_controller_spec.rb;spec/factories/advocates.rb;34;15
app/views/external_users/claims/_form.html.haml;app/views/external_users/claims/_representation_order_fields.html.haml;34;15
spec/models/case_worker_spec.rb;spec/models/external_user_spec.rb;34;15
app/controllers/advocates/claims_controller.rb;app/models/claim.rb;33;169
app/models/advocate.rb;app/models/case_worker.rb;33;30
app/views/shared/_claim_status.html.haml;features/step_definitions/claim_redetermination_steps.rb;33;24
app/interfaces/api/v1/advocates/defendant.rb;spec/api/v1/claims/claim_spec.rb;33;21
app/interfaces/api/v1/api_helper.rb;spec/api/v1/claims/representation_order_spec.rb;33;21
app/models/json_document_importer.rb;app/views/advocates/json_document_importers/create.js.erb;33;18
features/documents.feature;spec/models/document_spec.rb;33;18
app/interfaces/api/v1/advocates/date_attended.rb;spec/api/v1/claims/expense_spec.rb;33;15
app/interfaces/api/v1/advocates/representation_order.rb;spec/api/v1/claims/expense_spec.rb;33;15
spec/controllers/advocates/claims_controller_spec.rb;spec/models/claim_spec.rb;32;132
config/routes.rb;spec/models/ability_spec.rb;32;59
spec/controllers/case_workers/admin/case_workers_controller_spec.rb;spec/controllers/case_workers/claims_controller_spec.rb;32;28
app/validators/claim_date_validator.rb;app/validators/claim_textfield_validator.rb;32;25
app/controllers/advocates/admin/advocates_controller.rb;app/models/advocate.rb;32;25
app/models/representation_order.rb;app/views/advocates/claims/_representation_order_fields.html.haml;32;22
app/interfaces/api/v1/advocates/claim.rb;app/interfaces/api/v1/advocates/representation_order.rb;32;19
app/interfaces/api/v1/advocates/fee.rb;spec/api/v1/claims/representation_order_spec.rb;32;19
app/interfaces/api/v1/advocates/defendant.rb;spec/api/v1/claims/representation_order_spec.rb;32;19
app/views/case_workers/admin/case_workers/show.html.haml;spec/controllers/case_workers/admin/case_workers_controller_spec.rb;32;16
db/schema.rb;spec/models/claim_spec.rb;31;166
app/controllers/advocates/claims_controller.rb;app/views/advocates/claims/_form.html.haml;31;126
app/views/advocates/admin/advocates/_form.html.haml;app/views/case_workers/admin/case_workers/_form.html.haml;31;32
app/views/case_workers/admin/case_workers/_form.html.haml;app/views/case_workers/admin/case_workers/index.html.haml;31;29
app/controllers/case_workers/admin/case_workers_controller.rb;app/views/case_workers/admin/case_workers/_form.html.haml;31;29
spec/api/v1/claims/claim_spec.rb;spec/api/v1/claims/representation_order_spec.rb;31;23
app/models/fee_type.rb;spec/models/fee_spec.rb;31;23
app/models/representation_order.rb;spec/models/defendant_spec.rb;31;22
app/views/case_workers/admin/case_workers/_form.html.haml;app/views/case_workers/admin/case_workers/show.html.haml;31;22
app/controllers/advocates/admin/advocates_controller.rb;spec/factories/advocates.rb;31;16
spec/api/v1/claims/dropdown_data_spec.rb;spec/api/v1/claims/representation_order_spec.rb;31;16
app/models/claim.rb;db/schema.rb;30;184
app/models/claim.rb;spec/factories/claims.rb;30;139
spec/controllers/advocates/claims_controller_spec.rb;spec/factories/claims.rb;30;98
app/validators/fee_validator.rb;config/locales/error_messages.en.yml;30;36
app/controllers/case_workers/admin/allocations_controller.rb;app/views/case_workers/admin/allocations/new.html.haml;30;33
app/controllers/documents_controller.rb;app/models/document.rb;30;30
app/interfaces/api/v1/api_helper.rb;spec/api/v1/claims/defendant_spec.rb;30;26
app/assets/stylesheets/advocates/application.css.scss;app/assets/stylesheets/application.css.scss;30;23
app/views/case_workers/claims/_claims.html.haml;app/views/external_users/claims/_claims.html.haml;30;20
app/assets/stylesheets/_shame.scss;app/assets/stylesheets/application.css.scss;30;20
app/controllers/advocates/admin/advocates_controller.rb;db/seeds/advocates.rb;30;20
app/validators/base_claim_validator.rb;spec/validators/claim_textfield_validator_spec.rb;30;20
app/interfaces/api/v1/advocates/defendant.rb;spec/api/v1/claims/date_attended_spec.rb;30;20
spec/factories/fees.rb;spec/models/fee_type_spec.rb;30;20
app/validators/base_claim_validator.rb;app/validators/claim_date_validator.rb;30;20
features/step_definitions/unhappy_paths_steps.rb;features/unhappy_paths.feature;30;17
app/views/advocates/claims/_basic_fee_fields.html.haml;app/views/advocates/claims/_expense_fields.html.haml;30;17
app/interfaces/api/v1/advocates/representation_order.rb;spec/api/v1/claims/date_attended_spec.rb;30;17
